DayOfWeek,Date,PdDistrict
Thursday,01/14/2016,TENDERLOIN
Thursday,01/14/2016,TENDERLOIN
Thursday,01/14/2016,TENDERLOIN
Thursday,01/14/2016,TENDERLOIN
Thursday,01/14/2016,TENDERLOIN
Thursday,01/14/2016,TENDERLOIN
Thursday,01/14/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Wednesday,01/13/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Tuesday,01/12/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Monday,01/11/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Sunday,01/10/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Saturday,01/09/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Friday,01/08/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Thursday,01/07/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Wednesday,01/06/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Tuesday,01/05/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Monday,01/04/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Sunday,01/03/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Saturday,01/02/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
Friday,01/01/2016,TENDERLOIN
